,entity_type,n_document,n_sentence,n_token,n_entity,F1_mean,F1_std,FN_mean,FP_mean,TP_mean,P_mean,R_mean
972,Fabulist110075529,23,2275,87223,2409,0.73528,0.08092043993948624,192.2,9.4,289.6,0.96836,0.5997999999999999
973,Strike101243674,7,604,17371,612,0.6059599999999999,0.10727716625638467,60.2,18.6,62.2,0.7637,0.5086799999999999
974,Orbit108612049,18,1790,47137,2520,0.76728,0.10630404319686056,147.4,49.0,356.6,0.87026,0.69568
975,Radiologist110504206,2,139,2939,139,0.4885,0.13639200856355183,16.8,6.0,11.0,0.6555799999999999,0.39683999999999997
976,Cove109257761,7,621,17140,701,0.8798200000000002,0.028205985180454193,23.2,8.8,117.0,0.9301600000000001,0.83476
977,Interface106575227,29,2833,69893,3414,0.5581799999999999,0.03252921148752303,386.2,83.0,296.6,0.78142,0.43494
978,Wall104546855,19,1867,52132,1952,0.59778,0.049636978151374196,203.2,47.2,187.2,0.80396,0.47944
979,OperatingSystem106568134,63,6233,166610,9058,0.79952,0.03467410561211348,467.2,208.0,1344.4,0.8659199999999998,0.74328
980,BrainDisorder114085708,10,965,25581,1030,0.66372,0.27052808652707394,87.2,10.4,118.8,0.91106,0.58762
981,BodyCovering105237755,9,843,22241,888,0.52066,0.27479899272013353,104.2,6.6,73.4,0.8716000000000002,0.41744000000000003
982,Symbol105765415,21,2093,52531,2708,0.7867,0.02340017093954657,149.0,62.8,392.8,0.8616400000000001,0.7242999999999999
983,GroceryStore103461385,11,1091,30591,1221,0.74728,0.052018819671345896,85.6,20.6,158.6,0.88674,0.6514
984,Filter103339643,7,632,15376,717,0.49160000000000004,0.09899052479909376,89.0,20.0,54.4,0.72082,0.37634
985,Racer110502576,10,909,23186,989,0.7849999999999999,0.11237791597996469,59.2,12.6,138.6,0.9193,0.7063200000000001
986,Aqueduct102732433,7,624,16657,760,0.7173200000000001,0.06774352810416653,55.0,20.6,97.0,0.8246600000000001,0.63796
987,Cynodont101720767,2,157,2524,207,0.7988799999999999,0.047659601341177825,9.0,7.0,32.4,0.8379999999999999,0.7758200000000001
988,AirUnit108195797,6,525,11201,592,0.9007799999999999,0.01901677154513876,15.0,7.8,103.4,0.93148,0.87364
989,Gas114877585,4,333,8406,378,0.56436,0.06027940278403562,43.4,6.0,32.2,0.84296,0.42756
990,CruiseMissile103140771,6,562,14240,650,0.62342,0.045024011371711414,63.8,16.4,66.2,0.8029,0.51026
991,ChemicalPhenomenon111409059,9,825,22625,867,0.4141,0.1305040689020844,120.6,23.8,52.8,0.6771,0.30584
992,Address108491027,34,3322,92362,3524,0.51988,0.1810276266209111,421.8,53.0,283.0,0.8163,0.3984
993,Cabinet102933112,10,915,24769,1033,0.6815400000000001,0.10644697459298692,80.6,30.2,126.0,0.8058400000000001,0.60574
994,Curiosity105682570,14,1393,41657,1499,0.50758,0.03647872804800081,187.0,30.4,112.8,0.7914200000000001,0.37526000000000004
995,InflammatoryDisease114171682,5,480,14940,614,0.59376,0.09118273082113741,61.0,23.0,61.8,0.7493399999999999,0.5013
996,Plague114138691,6,510,12761,548,0.3108,0.12572272666467268,87.0,8.4,22.6,0.7150199999999999,0.2065
997,SteelCompany108003839,15,1405,40233,1611,0.53938,0.1457862462648655,183.8,32.8,138.4,0.8165800000000001,0.4243
998,Schooner104147291,2,174,4149,190,0.48558,0.07458022257944798,24.2,4.2,13.8,0.75772,0.35832
999,Warden110767154,5,465,10997,493,0.6000400000000001,0.05736440011017286,50.6,13.2,48.2,0.7827599999999999,0.48836
1000,Escarpment109274152,4,388,10276,395,0.68738,0.13794332749357613,34.2,3.6,44.8,0.9306599999999999,0.56752
1001,MammalFamily101862557,27,2680,65924,3266,0.8054599999999998,0.03390779261467781,187.0,35.8,466.2,0.9293799999999999,0.71304
1002,Loan113398953,3,206,5275,227,0.42474,0.11731599379453767,30.8,6.6,14.6,0.6709999999999999,0.31792000000000004
1003,Circle113873502,7,653,18652,720,0.45716,0.07697307581226048,96.8,11.4,47.2,0.81724,0.32452000000000003
1004,Polychaete101936391,2,148,3016,197,0.6014200000000001,0.09866033448149263,19.8,5.6,19.6,0.77944,0.49578
1005,Sender110578762,5,415,10717,527,0.72582,0.0877581084572816,39.8,10.0,65.6,0.86776,0.63332
1006,Barn102793495,4,331,7352,382,0.7686599999999999,0.044775823833850335,21.8,11.0,54.6,0.8341799999999999,0.71836
1007,Usher110741821,7,630,19073,702,0.65718,0.17549937207864874,63.6,10.8,76.8,0.8609199999999999,0.5548799999999999
1008,CalendarMonth115209413,12,1165,31400,1427,0.68944,0.043273945972143534,121.8,23.2,163.6,0.8743399999999999,0.5703199999999999
1009,Seven113744916,9,860,23833,1090,0.7433000000000001,0.10504256280194231,72.2,29.0,145.8,0.83442,0.6802800000000001
1010,BalletCompany108187707,13,1258,33910,1754,0.8654400000000001,0.03783118290511151,59.0,30.2,291.8,0.9047799999999999,0.83018
1011,NewsAgency108355075,34,3389,106885,4166,0.8601599999999999,0.05740737234885429,164.2,55.2,669.0,0.9233,0.8083
1012,Antineoplastic102722458,4,301,7500,366,0.5065,0.11455831702674407,45.6,5.2,27.6,0.8352,0.37317999999999996
1013,Malacologist110284763,12,1174,19179,1262,0.75444,0.05852714242127325,80.2,30.6,172.2,0.85046,0.68012
1014,SexOffender110584973,7,663,18406,686,0.4767799999999999,0.1983946410566576,89.2,5.6,48.0,0.8685,0.35014
1015,Footrace107460104,6,548,16782,738,0.76986,0.05394666254737173,40.8,21.4,106.8,0.83034,0.7192800000000001
1016,Lagomorph102323449,5,470,12834,537,0.62838,0.134965156985053,51.8,9.8,55.6,0.84404,0.51434
1017,Abbey102667576,8,780,22593,855,0.73876,0.07312443093795672,58.4,20.0,112.6,0.8474799999999998,0.65812
1018,Wasp102212062,3,235,2003,251,0.925,0.009165587815301303,4.6,2.8,45.6,0.9448399999999999,0.9080400000000001
1019,Belemnite101973723,1,84,1133,118,0.9158,0.08043668317378583,0.8,3.2,22.8,0.8797599999999999,0.96478
1020,DesignatedHitter110007684,12,1131,29185,1256,0.78194,0.053286943991938625,81.0,12.4,170.2,0.9309999999999998,0.67676
1021,Recognition106688274,9,882,23401,977,0.61564,0.06035195440083115,96.4,24.8,99.0,0.79966,0.50532
1022,Crossing100297532,4,397,10925,418,0.4107799999999999,0.198988295133156,57.2,9.8,26.4,0.70592,0.3195
1023,Emblem106880664,21,2093,52531,2708,0.7867,0.02340017093954657,149.0,62.8,392.8,0.8616400000000001,0.7242999999999999
1024,Pseudonym106338278,20,1978,61089,2019,0.4417,0.16427504984019942,279.4,11.0,124.4,0.9162000000000001,0.30836
1025,ConcertHall103086580,32,3149,100938,3504,0.73814,0.09856844525506121,260.0,42.4,440.8,0.90872,0.63018
1026,Religion108081668,84,8352,243825,10162,0.76468,0.04417353959102665,619.4,254.4,1413.0,0.8485999999999999,0.6971599999999999
1027,Airliner102690373,51,5042,123667,7408,0.8972999999999999,0.011549718611290914,192.0,104.2,1289.6,0.9254999999999999,0.8708599999999999
1028,LargeInteger113745420,9,864,24340,911,0.63312,0.2356500914491654,80.0,16.8,102.2,0.84602,0.5571200000000001
1029,Mural103799710,4,388,12038,400,0.4196999999999999,0.24525897333227176,53.8,5.8,26.2,0.8031599999999999,0.3294
1030,Organelle105445668,9,859,22542,1016,0.63516,0.2060351872860556,90.6,18.0,112.6,0.87306,0.54428
1031,Antiviral102725367,3,234,5815,301,0.48233999999999994,0.12074860827355319,37.8,7.8,22.4,0.74892,0.37471999999999994
1032,Fabric103309808,12,1125,27151,1202,0.36974,0.046575899347194576,181.4,19.4,59.0,0.7593000000000001,0.24528000000000003
1033,Maharaja110281637,6,583,14836,721,0.6300800000000001,0.013675584082590411,62.6,33.2,81.8,0.7165,0.56734
1034,NationalCapital108691669,289,28838,767734,29953,0.87278,0.03707276088990403,1193.8,189.2,4797.2,0.9621999999999999,0.8009400000000001
1035,Piece103932203,13,1258,35144,1325,0.7527799999999999,0.2079049917630647,83.6,21.4,181.4,0.87454,0.69374
1036,Bibliography106486630,10,984,24222,1035,0.76738,0.14937008268056892,61.8,17.0,145.2,0.8816599999999999,0.69514
1037,Noodle107699584,5,422,10145,557,0.6001799999999999,0.05701516991117365,56.6,15.6,54.8,0.77808,0.49169999999999997
1038,NavalGun103811965,13,1269,39078,1576,0.70534,0.029534359651091135,107.0,69.0,210.0,0.75402,0.66306
1039,Chloride115017604,7,656,14338,764,0.7813599999999999,0.04072604080929057,46.2,13.4,106.8,0.891,0.6974
1040,Position105074774,9,867,22389,1608,0.89366,0.029704114193155114,50.8,18.2,272.2,0.9341999999999999,0.8587
1041,Sauce107829412,8,745,20023,899,0.55046,0.05187178809333644,102.8,21.6,77.0,0.7783,0.42674
1042,Hallway103479952,68,6749,165840,7147,0.87246,0.0400488002317173,266.2,69.4,1163.2,0.94328,0.81342
1043,Battery108389572,7,656,15342,832,0.72998,0.039017811317397094,54.8,26.6,111.6,0.8100799999999999,0.66892
1044,WorldRecord100063559,12,1170,33518,1206,0.8393,0.17438860054487507,51.0,15.2,190.2,0.9128399999999999,0.79822
1045,Signature107029088,6,505,14949,517,0.45088,0.28236455443274033,66.8,2.4,36.6,0.9231,0.35634
1046,Shotgun104206356,5,422,10859,563,0.6872999999999999,0.05794745896068264,44.0,20.2,68.6,0.7796000000000001,0.6157199999999999
1047,MilitaryMarch107058468,4,305,8728,326,0.45708000000000004,0.20742964494015798,43.4,2.4,21.8,0.905,0.33136
1048,Praetor110463028,14,1316,38863,1489,0.80616,0.07813223662484006,73.4,33.6,224.4,0.8688800000000001,0.7560999999999999
1049,Order101009871,6,543,12575,916,0.8827400000000001,0.0112695341518627,25.0,17.0,158.2,0.9038599999999999,0.86316
1050,SoundFilm104261868,3,287,5635,298,0.8046599999999999,0.022680793636907837,16.0,5.2,43.6,0.89948,0.7316400000000001
1051,BinaryCompound114618834,4,331,7742,376,0.5349999999999999,0.25570667570480043,40.2,8.2,35.0,0.76482,0.44972
1052,Lagoon109328746,11,1093,29159,1172,0.73692,0.13544528637054892,82.6,17.6,151.8,0.89236,0.6479199999999999
1053,Restaurateur110524869,44,4335,123193,4627,0.74024,0.09206518560237632,358.4,27.2,567.0,0.95576,0.6145799999999999
1054,NoncommissionedOfficer110360747,4,384,10828,393,0.40498,0.22845965420616393,54.6,5.8,24.0,0.74454,0.30552
1055,ReligiousCeremony101028082,21,2019,63374,2382,0.7315400000000001,0.06831967798518962,160.4,67.0,316.0,0.82724,0.6641
1056,Shrew110594147,6,530,9389,607,0.8870000000000001,0.027482139654692095,18.0,8.2,103.4,0.92592,0.8516599999999999
1057,Budget113421832,7,676,18813,767,0.51718,0.1014353666134253,89.4,25.6,64.0,0.7104600000000001,0.41500000000000004
1058,Hormone105407119,21,2093,54646,3066,0.71916,0.045700923404237676,225.0,69.2,388.2,0.8467800000000001,0.6271000000000001
1059,MedicalScientist110306004,11,1098,25820,1243,0.6949,0.038332910142591575,94.4,41.0,154.2,0.7905599999999999,0.62008
1060,SickPerson110595647,36,3555,115237,3911,0.71588,0.13444370420365545,322.4,22.4,459.8,0.9534999999999998,0.5908
1061,Refinery104068441,3,215,5274,222,0.64962,0.07887411235633655,20.2,5.6,24.2,0.8161999999999999,0.54538
1062,Rally108358332,6,591,16055,855,0.8148200000000001,0.0426143825486185,38.0,21.8,133.0,0.8583399999999999,0.77716
1063,Pipe103945615,7,654,17700,922,0.7576400000000001,0.05433513044062745,61.4,16.6,123.0,0.8793200000000001,0.6677
1064,Cantata107042249,12,1193,37311,2629,0.8766,0.015265123648369157,88.2,35.0,439.0,0.92616,0.8328
1065,Resin114894140,7,645,16226,747,0.6412800000000001,0.1379329170285324,72.0,11.0,77.4,0.87072,0.52098
1066,Endocrinologist110056914,3,247,6305,263,0.5192599999999999,0.07228376304537554,31.8,6.4,20.8,0.77936,0.39633999999999997
1067,FireStation103347338,2,138,4335,274,0.8824400000000001,0.014030053456776284,8.6,3.6,46.2,0.9276399999999999,0.84188
1068,Protist101387451,4,330,7906,415,0.6227400000000001,0.158768971779753,40.4,7.2,42.6,0.8415000000000001,0.5130399999999999
1069,BodilyProperty104997988,3,215,5351,410,0.82886,0.045581118898070094,21.6,3.8,60.4,0.93136,0.75144
1070,Overgarment103863923,7,662,12467,711,0.5622,0.15087934252242752,79.4,12.8,62.8,0.8130000000000001,0.44071999999999995
1071,Military108199025,64,6386,184572,6702,0.77546,0.056763107737332334,389.4,151.0,951.0,0.8633,0.70948
1072,Tornado111519450,12,1175,32857,1355,0.88032,0.08855360862212223,44.6,14.4,226.4,0.9376199999999999,0.83698
1073,Hat103497657,9,874,20764,957,0.57788,0.06137684905564964,103.6,24.2,88.0,0.782,0.45964
1074,Bard109839022,8,729,17320,773,0.5381199999999999,0.10468421848588258,90.2,18.6,64.4,0.777,0.4138
1075,Survey100644503,4,376,10637,430,0.57252,0.06497191393209839,46.8,10.0,39.2,0.8098199999999999,0.45316
1076,Production107006951,12,1163,32889,1348,0.6913199999999999,0.07806434269242261,118.2,12.8,151.4,0.9211,0.5589599999999999
1077,Fanjet103321103,4,347,9023,421,0.6839999999999999,0.034629467220851105,33.6,12.8,50.6,0.7981999999999999,0.6005399999999999
1078,Directive107170080,6,529,14584,575,0.39986,0.05289652540573909,79.6,25.4,35.4,0.59028,0.30685999999999997
1079,Shape105064037,7,683,18096,740,0.31898,0.048317052890258116,118.0,10.0,30.0,0.7564599999999999,0.20339999999999997
1080,Hazard114541852,15,1496,41023,1633,0.6168,0.1384490375553402,162.2,29.4,164.4,0.84222,0.50442
1081,Neurosurgeon110354754,3,292,7743,301,0.54758,0.07343071292041227,33.8,9.0,26.4,0.7446200000000001,0.43846000000000007
1082,Basin109215437,2,106,3051,123,0.63452,0.06898757569301879,12.4,1.0,12.2,0.9314199999999999,0.4866
1083,Surveyor110680609,24,2377,68165,2506,0.7112,0.12606891766014336,188.8,52.8,312.4,0.84862,0.62778
1084,Diesel103193107,9,891,24234,1052,0.7182600000000001,0.165328395625192,74.2,33.0,136.2,0.80252,0.65966
1085,Bunchgrass112103476,4,368,11606,614,0.76768,0.04784083611309484,40.0,8.8,82.8,0.9027799999999999,0.67134
1086,ManagementConsultant110289338,11,1009,31659,1026,0.5612,0.28508686395553196,109.0,8.0,96.2,0.8772,0.46688
